Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,riders_to_drivers_ratio,duration_per_rider,log_historical_cost,rating_ride_interaction,booking_category,location_code,loyalty_code,vehicle_code,Loyalty_Discount_Applied,Cumulative_Past_Rides_Discount,Traffic_Condition_Adjusted_Fare,Peak_Hours_Adjusted_Fare,demand_surge_multiplier,distance_adjustment,elasticity_fare_adjustment,Loyalty_Discount_Applied,True Value,Predicted Value,Absolute_Error,Percentage_Error
23,9,Suburban,Silver,50,3.84,Evening,Premium,34,192.3850221961644,2.3,1.4782608695652173,5.264683135326116,130.56,1,1,2,1,0.05,0.01,1,1,1.5,0.48,1.05,0.05,211.62352441578088,204.5963,7.02722619800744,3.3206262004222706
94,64,Urban,Regular,62,4.87,Night,Economy,166,744.0359811402852,1.4461538461538461,1.7659574468085106,6.613432514045902,808.4200000000001,3,2,1,0,0.0,0.01,1,1,1.5,3.12,1.05,0.0,818.4395792543138,816.4751,1.9644815980637986,0.24002768779262262
86,20,Suburban,Silver,51,3.75,Morning,Premium,110,412.25746306035046,4.095238095238095,1.2790697674418605,6.024070795970249,412.5,2,1,2,1,0.05,0.01,1,1,1.5,2.0,1.05,0.05,453.48320936638555,454.1334,0.6501829675988233,0.1433753122871451
79,55,Suburban,Regular,91,4.39,Morning,Economy,48,189.5605649707772,1.4107142857142858,0.6075949367088608,5.249970070394666,210.71999999999997,2,1,1,0,0.0,0.01,1,1,1.5,0.76,1.05,0.0,208.51662146785492,206.68861,1.8280075762533556,0.876672355126933
73,13,Urban,Regular,93,3.95,Night,Economy,90,357.0434721850994,5.214285714285714,1.2328767123287672,5.880654409713227,355.5,3,2,1,0,0.0,0.01,1,1,1.5,1.6,1.05,0.0,392.74781940360936,394.39783,1.6500077448281445,0.4201188812031329
74,23,Urban,Regular,45,4.07,Morning,Premium,99,417.1740953777763,3.0833333333333335,1.337837837837838,6.035897841933405,402.93,2,2,1,1,0.0,0.0,1,1,1.5,1.78,1.05,0.0,458.891504915554,460.5517,1.6601918617897695,0.36178308903218437
26,11,Urban,Gold,10,4.22,Morning,Premium,69,314.84471031916905,2.1666666666666665,2.6538461538461537,5.755250669758432,291.18,2,2,0,1,0.1,0.0,1,1,1.5,1.18,1.05,0.1,346.329181351086,346.75784,0.42866166649213255,0.12377289861046482
99,30,Urban,Regular,74,4.21,Morning,Premium,160,629.9546011362719,3.193548387096774,1.6161616161616161,6.44723391246677,673.6,2,2,1,1,0.0,0.01,1,1,1.5,3.0,1.05,0.0,692.9500612498991,690.27716,2.672900605367886,0.3857277392467039
80,42,Urban,Gold,85,4.22,Night,Economy,131,473.5617540035448,1.8604651162790697,1.6375,6.1623917550055,552.8199999999999,3,2,0,0,0.1,0.01,1,1,1.5,2.42,1.05,0.1,520.9179294038994,520.83954,0.07839082968064304,0.01504859503882844
78,35,Rural,Regular,5,4.35,Evening,Premium,100,317.88095784682014,2.1666666666666665,1.2820512820512822,5.764817860244532,434.99999999999994,1,0,1,1,0.0,0.0,1,1,1.5,1.8,1.05,0.0,349.66905363150215,350.8764,1.2073501770915982,0.34528368025497647
63,6,Urban,Gold,29,4.79,Evening,Premium,24,132.49921949173307,9.0,0.38095238095238093,4.894095631319341,114.96000000000001,1,2,0,1,0.1,0.0,1,1,1.5,0.28,1.0,0.1,145.74914144090639,145.38194,0.3671986918829475,0.25193883699948055
25,8,Rural,Regular,30,4.44,Night,Economy,115,430.7858509781543,2.7777777777777777,4.6,6.0679297500083,510.6,3,0,1,0,0.0,0.0,1,1,1.5,2.1,1.05,0.0,473.86443607596976,476.8376,2.9731493732489866,0.6274261469945663
100,50,Urban,Regular,20,4.14,Evening,Economy,127,350.2265835541767,1.9607843137254901,1.27,5.861431552387746,525.78,1,2,1,0,0.0,0.0,1,1,1.5,2.34,1.05,0.0,385.24924190959445,388.06927,2.8200329927493044,0.732002217258373
46,8,Urban,Silver,32,4.81,Afternoon,Economy,112,466.42747932165264,5.111111111111111,2.4347826086956523,6.147244212250038,538.7199999999999,0,2,2,0,0.05,0.0,1,1,1.5,2.04,1.05,0.05,513.070227253818,510.18182,2.8884035233492114,0.5629645553220352
59,29,Urban,Regular,90,4.3,Night,Economy,145,651.7303890276737,1.9666666666666666,2.457627118644068,6.481164163508883,623.5,3,2,1,0,0.0,0.01,1,1,1.5,2.7,1.05,0.0,716.9034279304411,716.89325,0.010178418722375682,0.0014197754294129645
21,11,Rural,Gold,18,4.2,Morning,Premium,49,266.34807324582846,1.75,2.3333333333333335,5.588551454508208,205.8,2,0,0,1,0.1,0.0,1,1,1.5,0.78,1.05,0.1,292.98288057041134,283.90063,9.08224580478634,3.099923718103946
64,7,Rural,Silver,48,4.67,Evening,Economy,64,266.38537677090085,8.0,1.0,5.588690976451829,298.88,1,0,2,0,0.05,0.0,1,1,1.5,1.08,1.05,0.05,293.02391444799093,286.0495,6.974414936272183,2.3801521283376608
52,22,Suburban,Gold,72,3.6,Morning,Premium,101,303.803226426852,2.260869565217391,1.9423076923076923,5.7196664091464005,363.6,2,1,0,1,0.1,0.01,1,1,1.5,1.82,1.05,0.1,334.1835490695372,341.0049,6.821364260540918,2.041202889709428
100,56,Suburban,Silver,67,4.2,Evening,Economy,169,461.9661913503604,1.7543859649122806,1.69,6.1376540305785285,709.8000000000001,1,1,2,0,0.05,0.01,1,1,1.5,3.18,1.05,0.05,508.1628104853965,506.2129,1.9499198603965056,0.3837195127549662
83,72,Rural,Regular,25,4.62,Night,Premium,45,201.0575405594342,1.1369863013698631,0.5421686746987951,5.308552511092559,207.9,3,0,1,1,0.0,0.0,1,1,1.5,0.7000000000000001,1.05,0.0,221.16329461537762,223.53079,2.367497620950502,1.0704749289739908
89,10,Rural,Silver,36,4.12,Afternoon,Premium,13,94.21444738997974,8.090909090909092,0.14606741573033707,4.5561316885813,53.56,0,0,2,1,0.05,0.0,1,1,1.5,0.06,1.0,0.05,103.63589212897772,104.41295,0.7770564794207218,0.7497947510826207
100,37,Rural,Silver,47,4.7,Afternoon,Economy,142,546.8574476673242,2.6315789473684212,1.42,6.3060151211138855,667.4,0,0,2,0,0.05,0.0,1,1,1.5,2.64,1.05,0.05,601.5431924340567,601.8715,0.32832856203708616,0.054581045246069965
71,7,Urban,Gold,31,4.83,Morning,Premium,60,292.74683013160404,8.875,0.8450704225352113,5.682718274358797,289.8,2,2,0,1,0.1,0.0,1,1,1.5,1.0,1.05,0.1,322.02151314476447,323.3016,1.2800920798449056,0.3975175656259467
94,26,Suburban,Regular,0,3.94,Afternoon,Premium,40,150.90603765991335,3.4814814814814814,0.425531914893617,5.023262156408346,157.6,0,1,1,1,0.0,0.0,1,1,1.5,0.6,1.05,0.0,165.9966414259047,165.52722,0.4694197462171985,0.2827887011356984
52,23,Urban,Regular,41,4.23,Evening,Economy,134,534.90663340905,2.1666666666666665,2.576923076923077,6.283959954496692,566.82,1,2,1,0,0.0,0.0,1,1,1.5,2.48,1.05,0.0,588.397296749955,586.678,1.7193182343299895,0.29220362565000535
27,15,Urban,Silver,31,4.95,Afternoon,Economy,103,315.2654030422818,1.6875,3.814814814814815,5.756581744127704,509.85,0,2,2,0,0.05,0.0,1,1,1.5,1.86,1.05,0.05,346.79194334651,350.41516,3.6232177863025186,1.04478141889307
88,62,Urban,Regular,62,4.82,Afternoon,Economy,162,601.2360266422271,1.3968253968253967,1.8409090909090908,6.4006494393033995,780.84,0,2,1,0,0.0,0.01,1,1,1.5,3.04,1.05,0.0,661.3596293064498,661.68713,0.3275044826126532,0.04951987815707748
48,38,Suburban,Silver,64,4.97,Night,Premium,152,701.4695729515377,1.2307692307692308,3.1666666666666665,6.554602087745385,755.4399999999999,3,1,2,1,0.05,0.01,1,1,1.5,2.84,1.05,0.05,771.6165302466915,772.92737,1.3108379173710318,0.16988204191944245
53,35,Suburban,Regular,1,3.67,Morning,Premium,88,392.0078846224547,1.4722222222222223,1.6603773584905661,5.973829674320565,322.96,2,1,1,1,0.0,0.0,1,1,1.5,1.56,1.05,0.0,431.2086730847002,427.89285,3.3158203014970695,0.7689595568143314
31,12,Suburban,Gold,34,4.7,Night,Economy,105,331.8375249153692,2.3846153846153846,3.3870967741935485,5.8076544577450235,493.5,3,1,0,0,0.1,0.0,1,1,1.5,1.9000000000000001,1.05,0.1,365.02127740690617,364.955,0.0662908346405402,0.01816081383295438
56,34,Suburban,Silver,1,4.56,Afternoon,Economy,121,307.5259290756184,1.6,2.1607142857142856,5.731805888681017,551.76,0,1,2,0,0.05,0.0,1,1,1.5,2.22,1.05,0.05,338.27852198318027,338.9408,0.6622739152572308,0.1957777015740184
48,35,Rural,Gold,47,4.26,Morning,Economy,26,68.27174499943663,1.3333333333333333,0.5416666666666666,4.2380371029895825,110.75999999999999,2,0,0,0,0.1,0.0,1,1,1.5,0.32,1.0,0.1,75.0989194993803,78.060585,2.961665522592355,3.943685930949771
93,66,Suburban,Silver,22,3.91,Night,Economy,180,765.4397485645513,1.3880597014925373,1.935483870967742,6.641756089305173,703.8000000000001,3,1,2,0,0.05,0.0,1,1,1.5,3.4,1.05,0.05,841.9837234210065,833.2685,8.715229768662766,1.0350829269302868
49,18,Rural,Silver,62,4.92,Afternoon,Economy,62,168.36628924698925,2.5789473684210527,1.2653061224489797,5.132063761511396,305.04,0,0,2,0,0.05,0.01,1,1,1.5,1.04,1.05,0.05,185.2029181716882,185.3466,0.14368522186649102,0.07758259064432822
72,33,Rural,Gold,63,4.25,Evening,Economy,132,351.7736189685264,2.1176470588235294,1.8333333333333333,5.865826545170451,561.0,1,0,0,0,0.1,0.01,1,1,1.5,2.44,1.05,0.1,386.9509808653791,389.44284,2.4918597107927667,0.6439729666067674
62,11,Suburban,Gold,37,4.23,Morning,Premium,71,363.3457529659053,5.166666666666667,1.1451612903225807,5.898103287580412,300.33000000000004,2,1,0,1,0.1,0.0,1,1,1.5,1.22,1.05,0.1,399.6803282624959,398.5626,1.117736709761516,0.27965767407682524
39,15,Suburban,Regular,53,4.6,Evening,Premium,38,201.7146762833217,2.4375,0.9743589743589743,5.3117994548000205,174.79999999999998,1,1,1,1,0.0,0.01,1,1,1.5,0.56,1.05,0.0,221.88614391165387,219.79546,2.0906879790366872,0.9422345812945918
67,56,Urban,Gold,49,4.22,Afternoon,Premium,23,121.43999901863724,1.1754385964912282,0.34328358208955223,4.807621106062161,97.05999999999999,0,2,0,1,0.1,0.0,1,1,1.5,0.26,1.0,0.1,133.58399892050096,134.36018,0.7761847953193524,0.5810462342733717
88,15,Urban,Regular,39,4.51,Afternoon,Economy,137,598.7750233051204,5.5,1.5568181818181819,6.396554623742501,617.87,0,2,1,0,0.0,0.0,1,1,1.5,2.54,1.05,0.0,658.6525256356325,657.0821,1.5704333504762644,0.23843123488530132
29,16,Urban,Silver,75,4.11,Morning,Premium,80,371.1242881043308,1.7058823529411764,2.7586206896551726,5.919227906278903,328.8,2,2,2,1,0.05,0.01,1,1,1.5,1.4000000000000001,1.05,0.05,408.2367169147639,398.55096,9.685752559295167,2.372582415539429
100,24,Urban,Silver,88,4.49,Night,Economy,56,173.66696747925593,4.0,0.56,5.16288111786093,251.44,3,2,2,0,0.05,0.01,1,1,1.5,0.92,1.05,0.05,191.03366422718153,194.88335,3.8496823304356553,2.015185305694355
98,43,Suburban,Gold,62,4.98,Morning,Economy,130,538.5185280064754,2.227272727272727,1.3265306122448979,6.290677127030589,647.4000000000001,2,1,0,0,0.1,0.01,1,1,1.5,2.4,1.05,0.1,592.3703808071231,589.51447,2.8559154750918196,0.4821165216263085
35,10,Rural,Gold,40,3.54,Night,Economy,75,281.9625670059949,3.1818181818181817,2.142857142857143,5.645314616830895,265.5,3,0,0,0,0.1,0.0,1,1,1.5,1.3,1.05,0.1,310.15882370659443,309.78134,0.3774821538600577,0.12170608249957451
58,14,Rural,Gold,10,3.77,Morning,Economy,95,258.01445968829404,3.8666666666666667,1.6379310344827587,5.556883889053494,358.15,2,0,0,0,0.1,0.0,1,1,1.5,1.7,1.05,0.1,283.8159056571235,290.803,6.987103376079631,2.4618434826273314
22,7,Urban,Gold,53,4.43,Morning,Premium,98,476.2019961536034,2.75,4.454545454545454,6.167939873269503,434.14,2,2,0,1,0.1,0.01,1,1,1.5,1.76,1.05,0.1,523.8221957689638,523.09076,0.731436491620002,0.13963449764595473
84,37,Suburban,Regular,94,3.83,Night,Economy,28,124.64550323605349,2.210526315789474,0.3333333333333333,4.833464475335295,107.24000000000001,3,1,1,0,0.0,0.01,1,1,1.5,0.36,1.0,0.0,137.11005355965884,136.01492,1.0951304639557122,0.7987236789162241
91,14,Suburban,Silver,19,4.78,Night,Premium,19,111.11271494112724,6.066666666666666,0.2087912087912088,4.7195047486337405,90.82000000000001,3,1,2,1,0.05,0.0,1,1,1.5,0.18,1.0,0.05,122.22398643523996,121.596344,0.62764244109934,0.5135182212632988
56,29,Urban,Gold,67,4.49,Afternoon,Economy,125,421.8171879075184,1.8666666666666667,2.232142857142857,6.046939905741971,561.25,0,2,0,0,0.1,0.01,1,1,1.5,2.3000000000000003,1.05,0.1,463.9989066982703,462.60812,1.3907829189734002,0.2997384043143447
97,21,Rural,Regular,36,3.72,Evening,Premium,23,134.0510144913575,4.409090909090909,0.23711340206185566,4.9056525921789955,85.56,1,0,1,1,0.0,0.0,1,1,1.5,0.26,1.0,0.0,147.45611594049328,145.57503,1.8810884746729641,1.2756937633106298
57,47,Urban,Gold,26,3.8,Morning,Economy,30,132.4032477391118,1.1875,0.5263157894736842,4.893376479055571,114.0,2,2,0,0,0.1,0.0,1,1,1.5,0.4,1.0,0.1,145.643572513023,143.23584,2.4077326692730026,1.6531678176582152
94,27,Suburban,Silver,100,3.6,Night,Premium,172,547.9814624298182,3.357142857142857,1.8297872340425532,6.308064674873539,619.2,3,1,2,1,0.05,0.02,1,1,1.5,3.24,1.05,0.05,602.7796086728,602.29626,0.4833440243625091,0.08018586186529035
84,6,Suburban,Gold,24,3.74,Morning,Economy,68,281.96824577029594,12.0,0.8095238095238095,5.645334685589029,254.32000000000002,2,1,0,0,0.1,0.0,1,1,1.5,1.16,1.05,0.1,310.1650703473256,310.47546,0.3103935198619183,0.10007365417206295
40,11,Rural,Silver,1,4.24,Night,Premium,35,182.46632143825187,3.3333333333333335,0.875,5.212031116253679,148.4,3,0,2,1,0.05,0.0,1,1,1.5,0.5,1.05,0.05,200.71295358207706,200.0018,0.7111530449676877,0.35431347717021044
65,36,Suburban,Silver,20,4.39,Night,Premium,87,313.7742265682814,1.7567567567567568,1.3384615384615384,5.75185564079089,381.92999999999995,3,1,2,1,0.05,0.0,1,1,1.5,1.54,1.05,0.05,345.15164922510957,343.8474,1.3042371157345656,0.37787364442924504
35,22,Urban,Silver,28,4.88,Afternoon,Premium,116,422.8866610257602,1.5217391304347827,3.3142857142857145,6.049466110597057,566.08,0,2,2,1,0.05,0.0,1,1,1.5,2.12,1.05,0.05,465.1753271283362,461.7685,3.406833475992471,0.7323762197414583
40,30,Urban,Regular,67,4.03,Evening,Premium,143,529.6967147126813,1.2903225806451613,3.575,6.274190699335475,576.2900000000001,1,2,1,1,0.0,0.01,1,1,1.5,2.66,1.05,0.0,582.6663861839495,587.95496,5.2885698707380016,0.9076497282388938
61,45,Urban,Silver,6,4.99,Evening,Economy,10,25.993449448411635,1.326086956521739,0.16393442622950818,3.2955942235472375,49.900000000000006,1,2,2,0,0.05,0.0,1,1,1.5,0.0,1.0,0.05,28.592794393252802,40.85019,12.257394815731573,42.86882438683229
50,14,Urban,Gold,98,3.52,Night,Premium,109,351.5699575243088,3.3333333333333335,2.18,5.865249063623401,383.68,3,2,0,1,0.1,0.01,1,1,1.5,1.98,1.05,0.1,386.7269532767397,387.66837,0.9414122017759041,0.24343071870199712
98,25,Suburban,Silver,30,4.76,Afternoon,Economy,60,154.68715967826247,3.769230769230769,0.6122448979591837,5.047848607091548,285.59999999999997,0,1,2,0,0.05,0.0,1,1,1.5,1.0,1.05,0.05,170.15587564608873,183.90417,13.748299158598769,8.079826280694641
54,37,Suburban,Regular,41,4.69,Afternoon,Premium,16,106.59208227583191,1.4210526315789473,0.2962962962962963,4.678347060223089,75.04,0,1,1,1,0.0,0.0,1,1,1.5,0.12,1.0,0.0,117.25129050341512,114.08897,3.162324133786214,2.6970484676193025
37,13,Rural,Regular,31,4.66,Afternoon,Economy,35,132.1665679180113,2.642857142857143,0.9459459459459459,4.891600734996103,163.1,0,0,1,0,0.0,0.0,1,1,1.5,0.5,1.05,0.0,145.38322470981245,142.21498,3.16824363071089,2.1792360411834046
78,41,Urban,Silver,12,4.99,Afternoon,Economy,22,76.224961221763,1.8571428571428572,0.28205128205128205,4.346722736658362,109.78,0,2,2,0,0.05,0.0,1,1,1.5,0.24,1.0,0.05,83.8474573439393,82.33477,1.5126871413025782,1.8040942316206312
84,21,Rural,Gold,88,3.5,Afternoon,Economy,146,598.9400399823005,3.8181818181818183,1.7380952380952381,6.396829716859643,511.0,0,0,0,0,0.1,0.01,1,1,1.5,2.72,1.05,0.1,658.8340439805306,660.1874,1.3533339491568768,0.2054134818201455
44,32,Suburban,Silver,51,4.2,Afternoon,Premium,168,563.1508995670627,1.3333333333333333,3.8181818181818183,6.335321768136162,705.6,0,1,2,1,0.05,0.01,1,1,1.5,3.16,1.05,0.05,619.4659895237689,631.74976,12.28376633560606,1.9829605730331594
25,11,Urban,Silver,92,3.91,Night,Economy,115,310.1546162756803,2.0833333333333335,4.6,5.7402899470796225,449.65000000000003,3,2,2,0,0.05,0.01,1,1,1.5,2.1,1.05,0.05,341.1700779032484,348.3074,7.137325661204727,2.0920139612093367
38,13,Urban,Gold,38,4.46,Evening,Premium,28,145.13756861567325,2.7142857142857144,0.7368421052631579,4.984548428860999,124.88,1,2,0,1,0.1,0.0,1,1,1.5,0.36,1.0,0.1,159.6513254772406,161.42484,1.773509727837535,1.1108643930991735
85,25,Urban,Silver,21,4.03,Morning,Economy,73,323.5576857599395,3.269230769230769,0.8588235294117647,5.782463288480669,294.19,2,2,2,0,0.05,0.0,1,1,1.5,1.26,1.05,0.05,355.91345433593347,353.8593,2.0541403710897157,0.5771460297623053
31,13,Suburban,Gold,87,4.04,Evening,Economy,11,31.565676162125197,2.2142857142857144,0.3548387096774194,3.483258855244352,44.44,1,1,0,0,0.1,0.01,1,1,1.5,0.02,1.0,0.1,34.72224377833772,43.240955,8.518711574445483,24.533874103378306
67,6,Rural,Regular,25,4.45,Evening,Premium,31,144.46263762346956,9.571428571428571,0.4626865671641791,4.979919267543361,137.95000000000002,1,0,1,1,0.0,0.0,1,1,1.5,0.42,1.05,0.0,158.90890138581653,160.82771,1.918811626878778,1.2074915943318216
77,11,Rural,Silver,70,3.82,Night,Premium,63,252.4930471020809,6.416666666666667,0.8181818181818182,5.535336395049891,240.66,3,0,2,1,0.05,0.01,1,1,1.5,1.06,1.05,0.05,277.74235181228903,279.7614,2.01906176192972,0.7269549453856048
32,11,Suburban,Silver,30,3.53,Afternoon,Premium,32,146.51277441611944,2.6666666666666665,1.0,4.993914778240752,112.96,0,1,2,1,0.05,0.0,1,1,1.5,0.44,1.05,0.05,161.1640518577314,160.59009,0.5739639671064083,0.35613647118594327
71,30,Rural,Regular,60,4.83,Evening,Premium,156,501.801349985356,2.2903225806451615,2.1971830985915495,6.220195161647563,753.48,1,0,1,1,0.0,0.01,1,1,1.5,2.92,1.05,0.0,551.9814849838916,558.793,6.811544801264631,1.234016898494958
65,38,Urban,Regular,13,4.77,Morning,Premium,132,610.7325514755008,1.6666666666666667,2.0307692307692307,6.416295179603795,629.64,2,2,1,1,0.0,0.0,1,1,1.5,2.44,1.05,0.0,671.805806623051,667.8466,3.959187970707262,0.5893351816366117
64,29,Urban,Silver,66,3.79,Night,Premium,37,194.26239936468437,2.1333333333333333,0.578125,5.274344291772239,140.23,3,2,2,1,0.05,0.01,1,1,1.5,0.54,1.05,0.05,213.68863930115282,212.13123,1.5574137152153185,0.7288238253136353
48,38,Urban,Silver,45,4.17,Afternoon,Economy,87,318.2101259853132,1.2307692307692308,1.8125,5.765849588084122,362.79,0,2,2,0,0.05,0.0,1,1,1.5,1.54,1.05,0.05,350.03113858384455,351.89453,1.8633926661554483,0.5323505427815249
76,42,Rural,Gold,95,3.93,Morning,Economy,180,512.6251102173163,1.7674418604651163,2.3684210526315788,6.241493641790684,707.4,2,0,0,0,0.1,0.01,1,1,1.5,3.4,1.05,0.1,563.887621239048,577.26056,13.37293784298322,2.3715608109286817
76,53,Urban,Regular,77,3.67,Afternoon,Premium,179,555.8919187631545,1.4074074074074074,2.3552631578947367,6.322371179380899,656.93,0,2,1,1,0.0,0.01,1,1,1.5,3.38,1.05,0.0,611.48111063947,612.25024,0.7691335011550109,0.12578205406061888
71,14,Suburban,Silver,8,4.44,Night,Economy,76,242.15886076969636,4.733333333333333,1.0704225352112675,5.49371497776384,337.44000000000005,3,1,2,0,0.05,0.0,1,1,1.5,1.32,1.05,0.05,266.374746846666,264.53287,1.841879415025403,0.6914617233163054
76,9,Urban,Silver,64,4.16,Evening,Economy,10,41.40499127744981,7.6,0.13157894736842105,3.7472660741173756,41.6,1,2,2,0,0.05,0.01,1,1,1.5,0.0,1.0,0.05,45.5454904051948,45.990974,0.4454840210747335,0.9781078590031446
51,14,Rural,Gold,16,3.51,Night,Premium,30,180.88655372559683,3.4,0.5882352941176471,5.20338316154711,105.3,3,0,0,1,0.1,0.0,1,1,1.5,0.4,1.0,0.1,198.9752090981565,196.74055,2.2346542885861993,1.1230817641628015
88,38,Rural,Gold,29,3.73,Evening,Premium,167,537.8971058809161,2.2564102564102564,1.8977272727272727,6.2895246545055015,622.91,1,0,0,1,0.1,0.0,1,1,1.5,3.14,1.05,0.1,591.6868164690078,601.56604,9.879223570054705,1.6696710650087931
60,24,Rural,Gold,5,3.79,Afternoon,Premium,154,556.6629286327259,2.4,2.566666666666667,6.323754709306517,583.66,0,0,0,1,0.1,0.0,1,1,1.5,2.88,1.05,0.1,612.3292214959985,614.83765,2.5084249883765324,0.4096529938989568
73,55,Rural,Regular,55,4.2,Afternoon,Economy,52,158.5563431447304,1.3035714285714286,0.7123287671232876,5.072397108403621,218.4,0,0,1,0,0.0,0.01,1,1,1.5,0.84,1.05,0.0,174.41197745920346,173.41045,1.0015312922112685,0.5742330927046199
23,10,Urban,Silver,80,3.88,Afternoon,Economy,22,59.4454065021933,2.090909090909091,0.9565217391304348,4.101740585789639,85.36,0,2,2,0,0.05,0.01,1,1,1.5,0.24,1.0,0.05,65.38994715241263,69.20008,3.8101337191694,5.826788191598686
74,27,Suburban,Silver,51,3.75,Morning,Premium,111,334.1449975015087,2.642857142857143,1.5,5.814563266544603,416.25,2,1,2,1,0.05,0.01,1,1,1.5,2.02,1.05,0.05,367.55949725165965,373.54346,5.98395977959035,1.62802480260584
49,6,Suburban,Gold,18,4.41,Night,Premium,148,443.7750198288772,7.0,3.020408163265306,6.097568580902654,652.6800000000001,3,1,0,1,0.1,0.0,1,1,1.5,2.7600000000000002,1.05,0.1,488.1525218117649,496.52896,8.376439369875698,1.715947167247394
31,8,Rural,Gold,7,3.57,Night,Economy,35,145.24203735141535,3.4444444444444446,1.1290322580645162,4.98526303916935,124.94999999999999,3,0,0,0,0.1,0.0,1,1,1.5,0.5,1.05,0.1,159.7662410865569,158.85626,0.9099788795256529,0.5695689360511722
57,46,Rural,Regular,42,4.39,Morning,Economy,56,210.6317666138125,1.2127659574468086,0.9824561403508771,5.354847814490559,245.83999999999997,2,0,1,0,0.0,0.0,1,1,1.5,0.92,1.05,0.0,231.69494327519376,230.23856,1.45638736699064,0.6285796946637837
64,19,Suburban,Regular,35,4.02,Afternoon,Economy,39,152.22919256822726,3.2,0.609375,5.03193479116569,156.77999999999997,0,1,1,0,0.0,0.0,1,1,1.5,0.58,1.05,0.0,167.45211182505,161.63596,5.816156014503122,3.4733249710100425
86,76,Suburban,Regular,84,4.99,Night,Economy,149,612.446726848697,1.1168831168831168,1.7325581395348837,6.419093425578157,743.51,3,1,1,0,0.0,0.01,1,1,1.5,2.7800000000000002,1.05,0.0,673.6913995335668,674.9745,1.2830877711206767,0.19045630863167143
54,28,Suburban,Regular,73,3.56,Morning,Premium,51,250.28588237277447,1.8620689655172413,0.9444444444444444,5.526591264590163,181.56,2,1,1,1,0.0,0.01,1,1,1.5,0.8200000000000001,1.05,0.0,275.31447061005196,278.7922,3.4777352004949194,1.2631864909929453
85,37,Rural,Gold,10,3.76,Night,Premium,61,309.08254473187293,2.236842105263158,0.7176470588235294,5.736838535363363,229.35999999999999,3,0,0,1,0.1,0.0,1,1,1.5,1.02,1.05,0.1,339.9907992050602,341.34363,1.3528287246272725,0.39790156903961826
