Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,d_s_ratio,demand_class,supply_class,demand_metric,supply_metric,Cost_Efficiency_Vehicle,Cost_Efficiency_Location,Location_Demand_Supply,Location_Demand_Efficiency,Time_Efficiency,base_price_branch,predicted_price
77,43,Suburban,Regular,73,4.07,Afternoon,Premium,131,505.5467165,1.79,low_demand,high_supply,1.925,1.131578947368421,9.84831265909091,6.565541772727273,3.130776397515528,0.5717431629484877,4.245048764503817,349.33160055752205,601.0
80,21,Urban,Regular,85,4.21,Morning,Premium,146,474.9171618,3.81,low_demand,low_supply,2.0,1.9090909090909092,8.90469678375,8.90469678375,3.0676878612716765,1.241977727949351,3.2528572726027396,410.6289483717982,488.0
74,54,Urban,Regular,16,4.35,Afternoon,Premium,147,617.4346784,1.37,low_demand,high_supply,1.85,1.4210526315789473,12.515567805405407,12.515567805405407,3.0676878612716765,0.44659041661170884,4.6202594982312934,1124.9157591856786,1539.0
57,38,Urban,Regular,31,3.97,Morning,Premium,64,294.8553699,1.5,low_demand,low_supply,1.425,3.4545454545454546,7.759351839473684,7.759351839473684,3.0676878612716765,0.4889676094288783,4.6071151546875,205.89722737817652,731.0
97,66,Urban,Silver,90,3.6,Evening,Premium,150,717.467322,1.47,high_demand,high_supply,1.1975308641975309,1.736842105263158,11.09485549484536,11.09485549484536,3.0676878612716765,0.4791882572403007,6.218050124,1382.4872784160693,705.0
52,14,Suburban,Gold,97,4.83,Evening,Premium,66,266.977217,3.71,low_demand,low_supply,1.3,1.2727272727272727,7.701265874999999,5.13417725,3.130776397515528,1.1850095723680947,5.258642153030303,147.102037845395,231.0
51,37,Rural,Regular,34,4.64,Afternoon,Economy,100,383.3711771,1.38,low_demand,low_supply,1.275,3.3636363636363638,7.517081903921569,6.013665523137256,3.511265060240964,0.3930207421895105,4.2170829481,183.98467614471116,668.0
87,52,Urban,Gold,15,3.57,Night,Economy,66,266.4336179,1.67,high_demand,high_supply,1.0740740740740742,1.368421052631579,3.0624553781609194,4.593683067241379,3.0676878612716765,0.5443839384974845,5.651622197878788,53.32789507412604,-203.0
91,42,Suburban,Silver,76,4.96,Morning,Economy,86,336.3943924,2.17,high_demand,high_supply,1.123456790123457,1.105263157894737,3.696641674725275,3.696641674725275,3.130776397515528,0.6931188064794516,3.9115627023255817,45.26632675386857,-717.0
85,34,Rural,Regular,66,4.59,Morning,Premium,163,764.8593556,2.5,high_demand,low_supply,1.0493827160493827,3.090909090909091,13.49751804,7.198676288000001,3.511265060240964,0.7119940981694031,4.692388684662577,877.8971167504747,734.0
57,21,Rural,Silver,28,4.93,Night,Economy,141,588.6941798,2.71,low_demand,low_supply,1.425,1.9090909090909092,10.327968066666667,8.262374453333335,3.511265060240964,0.7718016024156329,5.845190437730497,739.2131203815962,1306.0
28,8,Urban,Regular,67,3.78,Afternoon,Premium,58,305.2426677,3.5,low_demand,low_supply,0.7,0.7272727272727273,16.352285769642858,16.352285769642858,3.0676878612716765,1.140924422000716,5.789085077068966,1252.1316780447023,2765.0
58,30,Urban,Regular,32,4.14,Night,Economy,75,256.3738037,1.93,low_demand,low_supply,1.45,2.727272727272727,4.420237994827586,6.630356992241379,3.0676878612716765,0.6291383241318234,4.785644335733332,90.52283173949539,525.0
31,9,Rural,Gold,18,4.42,Morning,Premium,114,461.0193486,3.44,low_demand,low_supply,0.775,0.8181818181818182,22.307387835483873,11.897273512258066,3.511265060240964,0.9797038790810986,4.044029373684211,1311.1956876054514,3210.0
27,11,Suburban,Gold,88,4.5,Evening,Premium,144,581.7472844,2.45,low_demand,low_supply,0.675,1.0,32.31929357777778,21.54619571851852,3.130776397515528,0.7825534911864777,5.251885206388889,5356.0367607602275,6104.0
90,75,Urban,Gold,88,4.1,Afternoon,Economy,106,472.5465909,1.2,high_demand,high_supply,1.1111111111111112,1.9736842105263157,5.250517676666667,7.875776515,3.0676878612716765,0.3911740875431026,4.9037853772641515,241.23098881371592,114.0
54,8,Suburban,Regular,41,3.89,Morning,Economy,168,573.4835718,6.75,low_demand,low_supply,1.35,0.7272727272727273,10.620066144444445,10.620066144444445,3.130776397515528,2.1560147206158056,3.4135926892857147,672.8571303376782,880.0
23,9,Suburban,Silver,50,3.84,Evening,Premium,34,192.3850222,2.56,low_demand,low_supply,0.575,0.8181818181818182,12.546849273913043,8.364566182608696,3.130776397515528,0.8176885458928093,7.355897907647059,393.57087068844436,1534.0
94,64,Urban,Regular,62,4.87,Night,Economy,166,744.0359811,1.47,high_demand,high_supply,1.1604938271604939,1.6842105263157894,7.91527639468085,11.872914592021274,3.0676878612716765,0.4791882572403007,6.275002250240964,1104.5687494480685,540.0
86,20,Suburban,Silver,51,3.75,Morning,Premium,110,412.2574631,4.3,high_demand,low_supply,1.0617283950617284,1.8181818181818181,7.190537147093023,4.793691431395349,3.130776397515528,1.373461229429328,3.747795119090909,178.5271190876848,-655.0
79,55,Suburban,Regular,91,4.39,Morning,Economy,48,189.560565,1.44,low_demand,high_supply,1.975,1.4473684210526316,2.3995008227848102,2.3995008227848102,3.130776397515528,0.45994980706470523,3.9491784375,10.850707523566577,-4.0
73,13,Urban,Regular,93,3.95,Night,Economy,90,357.0434722,5.62,low_demand,low_supply,1.825,1.1818181818181819,4.891006468493151,7.336509702739726,3.0676878612716765,1.831998643326864,5.554009567555555,216.8458868375594,928.0
74,23,Urban,Regular,45,4.07,Morning,Premium,99,417.1740954,3.22,low_demand,low_supply,1.85,2.090909090909091,8.456231663513513,8.456231663513513,3.0676878612716765,1.0496504682406587,4.213879751515152,333.11263802940283,812.0
26,11,Urban,Gold,10,4.22,Morning,Premium,69,314.8447103,2.36,low_demand,low_supply,0.65,1.0,18.164117901923078,18.164117901923078,3.0676878612716765,0.7693090388347684,4.562966815942029,1193.2565731442924,2879.0
99,30,Urban,Regular,74,4.21,Morning,Premium,160,629.9546011,3.3,high_demand,low_supply,1.2222222222222223,2.727272727272727,9.544766683333332,9.544766683333332,3.0676878612716765,1.075728740743532,3.9372162568749998,598.7796742278917,67.0
80,42,Urban,Gold,85,4.22,Night,Economy,131,473.561754,1.9,low_demand,high_supply,2.0,1.105263157894737,5.919521925,8.8792828875,3.0676878612716765,0.6193589719432457,5.060965309923664,317.1290352412568,738.0
78,35,Rural,Regular,5,4.35,Evening,Premium,100,317.8809578,2.23,low_demand,low_supply,1.95,3.1818181818181817,6.113095342307693,3.260317515897436,3.511265060240964,0.6350987355671075,4.1324524514,65.91055127140247,-136.0
63,6,Urban,Gold,29,4.79,Evening,Premium,24,132.4992195,10.5,low_demand,low_supply,1.575,0.5454545454545454,3.1547433214285716,3.1547433214285716,3.0676878612716765,3.4227732660021477,7.17704105625,31.725993401834327,269.0
25,8,Rural,Regular,30,4.44,Night,Economy,115,430.785851,3.12,low_demand,low_supply,0.625,0.7272727272727273,17.23143404,13.785147232,3.511265060240964,0.8885686345154151,5.244349490434781,1422.07919130467,2717.0
100,50,Urban,Regular,20,4.14,Evening,Economy,127,350.2265836,2.0,high_demand,high_supply,1.2345679012345678,1.3157894736842106,3.5022658360000003,5.253398754000001,3.0676878612716765,0.6519568125718377,3.5849965250393705,58.155235750244195,-862.0
46,8,Urban,Silver,32,4.81,Afternoon,Economy,112,466.4274793,5.75,low_demand,low_supply,1.15,0.7272727272727273,10.139727810869566,15.209591716304349,3.0676878612716765,1.8743758361440332,4.580984171696429,1004.2052962170399,1630.0
59,29,Urban,Regular,90,4.3,Night,Economy,145,651.730389,2.03,low_demand,low_supply,1.475,2.6363636363636362,11.046277779661017,16.569416669491524,3.0676878612716765,0.6617361647604152,6.292569273103447,1889.6468853102222,2144.0
21,11,Rural,Gold,18,4.2,Morning,Premium,49,266.3480732,1.91,low_demand,low_supply,0.525,1.0,19.02486237142857,10.146593264761904,3.511265060240964,0.5439634910014239,5.435674963265306,703.5683808419922,2806.0
64,7,Rural,Silver,48,4.67,Evening,Economy,64,266.3853768,9.14,low_demand,low_supply,1.6,0.6363636363636364,4.1622715125,3.3298172100000003,3.511265060240964,2.6030504229073377,5.410952966250001,60.87944355178433,422.0
52,22,Suburban,Gold,72,3.6,Morning,Premium,101,303.8032264,2.36,low_demand,low_supply,1.3,2.0,8.763554607692308,5.842369738461539,3.130776397515528,0.7538066282449335,3.007952736633664,117.78614946722307,-78.0
100,56,Suburban,Silver,67,4.2,Evening,Economy,169,461.9661914,1.79,high_demand,high_supply,1.2345679012345678,1.4736842105263157,4.619661914,4.619661914,3.130776397515528,0.5717431629484877,3.5535860876923078,88.19803717860351,-1177.0
83,72,Rural,Regular,25,4.62,Night,Premium,45,201.0575406,1.15,high_demand,high_supply,1.0246913580246915,1.894736842105263,3.6335700108433735,1.9379040057831327,3.511265060240964,0.3275172851579254,6.255123485333334,22.29377152194658,-982.0
89,10,Rural,Silver,36,4.12,Afternoon,Premium,13,94.21444739,8.9,high_demand,low_supply,1.0987654320987654,0.9090909090909091,1.5878839447752808,0.8468714372134832,3.511265060240964,2.534698989483075,7.97199170223077,3.385704149738089,-636.0
100,37,Rural,Silver,47,4.7,Afternoon,Economy,142,546.8574477,2.7,high_demand,low_supply,1.2345679012345678,3.3636363636363638,5.468574477,4.3748595816,3.511265060240964,0.7689536260229554,4.23621966528169,139.5251030545471,-310.0
71,7,Urban,Gold,31,4.83,Morning,Premium,60,292.7468301,10.14,low_demand,low_supply,1.775,0.6363636363636364,6.1847921852112675,6.1847921852112675,3.0676878612716765,3.305421039739217,4.879113835,183.15205448035138,681.0
94,26,Suburban,Regular,0,3.94,Afternoon,Premium,40,150.9060377,3.62,high_demand,low_supply,1.1604938271604939,2.3636363636363638,2.408075069680851,1.605383379787234,3.130776397515528,1.1562627094265507,4.1499160367500005,6.415530946977498,-1117.0
52,23,Urban,Regular,41,4.23,Evening,Economy,134,534.9066334,2.26,low_demand,low_supply,1.3,2.090909090909091,10.286666026923077,15.429999040384615,3.0676878612716765,0.7367111982061765,5.189392712089553,1109.1660289063373,1588.0
27,15,Urban,Silver,31,4.95,Afternoon,Economy,103,315.265403,1.8,low_demand,low_supply,0.675,1.3636363636363635,11.676496407407408,17.514744611111112,3.0676878612716765,0.5867611313146539,3.366912070873787,546.4946911748132,1513.0
88,62,Urban,Regular,62,4.82,Afternoon,Economy,162,601.2360266,1.42,high_demand,high_supply,1.0864197530864197,1.631578947368421,6.832227574999999,10.2483413625,3.0676878612716765,0.46288933692600476,4.082466847283951,432.6583292258447,-107.0
48,38,Suburban,Silver,64,4.97,Night,Premium,152,701.469573,1.26,low_demand,low_supply,1.2,3.4545454545454546,21.92092415625,14.613949437499999,3.130776397515528,0.4024560811816171,6.460903961842104,3655.0227342421726,3904.0
53,35,Suburban,Regular,1,3.67,Morning,Premium,88,392.0078846,1.51,low_demand,low_supply,1.325,3.1818181818181817,11.094562771698113,7.3963751811320755,3.130776397515528,0.4823084782414617,4.454635052272727,360.74270385016223,1075.0
31,12,Suburban,Gold,34,4.7,Night,Economy,105,331.8375249,2.58,low_demand,low_supply,0.775,1.0909090909090908,10.704436287096774,10.704436287096774,3.130776397515528,0.8240767376575969,4.424500332,445.8155625450293,1065.0
56,34,Suburban,Silver,1,4.56,Afternoon,Economy,121,307.5259291,1.65,low_demand,low_supply,1.4,3.090909090909091,5.491534448214286,5.491534448214286,3.130776397515528,0.5270258205949747,2.7956902645454544,65.27091747314824,-108.0
48,35,Rural,Gold,47,4.26,Morning,Economy,26,68.271745,1.37,low_demand,low_supply,1.2,3.1818181818181817,1.4223280208333333,1.1378624166666667,3.511265060240964,0.3901727657968329,2.625836346153846,0.7303981715093794,-834.0
93,66,Suburban,Silver,22,3.91,Night,Economy,180,765.4397486,1.41,high_demand,high_supply,1.1481481481481481,1.736842105263158,8.230534931182795,8.230534931182795,3.130776397515528,0.45036751941752384,5.953420266888888,777.1326882371575,153.0
49,18,Rural,Silver,62,4.92,Afternoon,Economy,62,168.3662892,2.72,low_demand,low_supply,1.225,1.6363636363636365,3.436046718367347,2.7488373746938777,3.511265060240964,0.7746495788083106,2.987143840645162,11.958614953221263,-553.0
72,33,Rural,Gold,63,4.25,Evening,Economy,132,351.773619,2.18,low_demand,low_supply,1.8,3.0,4.885744708333333,3.9085957666666666,3.511265060240964,0.6208588536037195,3.464437156818182,58.58804165884788,-189.0
62,11,Suburban,Gold,37,4.23,Morning,Premium,71,363.345753,5.64,low_demand,low_supply,1.55,1.0,8.790623056451611,5.860415370967742,3.130776397515528,1.8014700776700954,5.1175458169014085,321.11330766425954,760.0
39,15,Suburban,Regular,53,4.6,Evening,Premium,38,201.7146763,2.6,low_demand,low_supply,0.975,1.3636363636363635,7.758256780769232,5.1721711871794875,3.130776397515528,0.8304649294223845,6.900765241842106,148.0163482494544,432.0
67,56,Urban,Gold,49,4.22,Afternoon,Premium,23,121.439999,1.2,low_demand,high_supply,1.675,1.4736842105263157,2.7188059477611937,2.7188059477611937,3.0676878612716765,0.3911740875431026,5.807999952173914,13.12521061862365,-200.0
88,15,Urban,Regular,39,4.51,Afternoon,Economy,137,598.7750233,5.87,high_demand,low_supply,1.0864197530864197,1.3636363636363635,6.804261628409091,10.206392442613637,3.0676878612716765,1.9134932448983437,4.8076826688321175,609.240088549084,412.0
29,16,Urban,Silver,75,4.11,Morning,Premium,80,371.1242881,1.81,low_demand,low_supply,0.725,1.4545454545454546,19.19608386724138,19.19608386724138,3.0676878612716765,0.5900209153775131,4.63905360125,1597.1126329040862,3191.0
100,24,Urban,Silver,88,4.49,Night,Economy,56,173.6669675,4.17,high_demand,low_supply,1.2345679012345678,2.1818181818181817,1.736669675,2.6050045125,3.0676878612716765,1.3593299542122816,4.3416741875,10.395272678042966,-338.0
98,43,Suburban,Gold,62,4.98,Morning,Economy,130,538.518528,2.28,high_demand,high_supply,1.2098765432098766,1.131578947368421,5.495087020408163,5.495087020408163,3.130776397515528,0.7282538611857832,4.142450215384615,169.57764346620831,-485.0
35,10,Rural,Gold,40,3.54,Night,Economy,75,281.962567,3.5,low_demand,low_supply,0.875,0.9090909090909091,8.056073342857141,6.4448586742857135,3.511265060240964,0.9967917374371643,5.263301250666666,204.18526013859142,630.0
58,14,Rural,Gold,10,3.77,Morning,Economy,95,258.0144597,4.14,low_demand,low_supply,1.45,1.2727272727272727,4.448525167241379,3.5588201337931036,3.511265060240964,1.1790622265685313,2.715941681052631,29.398452523411564,-479.0
22,7,Urban,Gold,53,4.43,Morning,Premium,98,476.2019962,3.14,low_demand,low_supply,0.55,0.6363636363636364,32.46831792272727,32.46831792272727,3.0676878612716765,1.0235721957377852,4.859204042857143,6464.185658168645,6866.0
84,37,Suburban,Regular,94,3.83,Night,Economy,28,124.6455032,2.27,high_demand,low_supply,1.037037037037037,3.3636363636363638,1.483875038095238,1.483875038095238,3.130776397515528,0.7250597653033894,6.2322751599999995,4.30605321374474,-207.0
91,14,Suburban,Silver,19,4.78,Night,Premium,19,111.1127149,6.5,high_demand,low_supply,1.123456790123457,1.2727272727272727,1.8315282675824176,1.221018845054945,3.130776397515528,2.076162323555961,8.187252676842105,6.8197171963493215,-580.0
56,29,Urban,Gold,67,4.49,Afternoon,Economy,125,421.8171879,1.93,low_demand,low_supply,1.4,2.6363636363636362,7.532449783928572,11.298674675892858,3.0676878612716765,0.6291383241318234,3.7119912535200004,335.47214453774234,845.0
97,21,Rural,Regular,36,3.72,Evening,Premium,23,134.0510145,4.62,high_demand,low_supply,1.1975308641975309,1.9090909090909092,2.072953832474227,1.1055753773195878,3.511265060240964,1.3157650934170568,7.576796471739131,7.803009466442363,-759.0
57,47,Urban,Gold,26,3.8,Morning,Economy,30,132.4032477,1.21,low_demand,high_supply,1.425,1.236842105263158,2.322863994736842,3.484295992105263,3.0676878612716765,0.39443387160596177,4.413441590000001,11.906286928534184,-55.0
94,27,Suburban,Silver,100,3.6,Night,Premium,172,547.9814624,3.48,high_demand,low_supply,1.1604938271604939,2.4545454545454546,8.744385038297875,5.829590025531916,3.130776397515528,1.1115453670730375,4.460314228837209,330.16915856568073,-515.0
84,6,Suburban,Gold,24,3.74,Morning,Economy,68,281.9682458,14.0,high_demand,low_supply,1.037037037037037,0.5454545454545454,3.3567648309523808,3.3567648309523808,3.130776397515528,4.471734235351301,4.14659185,40.14847554290239,-168.0
40,11,Rural,Silver,1,4.24,Night,Premium,35,182.4663214,3.64,low_demand,low_supply,1.0,1.0,6.842487052499999,3.649326428,3.511265060240964,1.036663406934651,7.2986528559999995,88.1231504827591,197.0
65,36,Suburban,Silver,20,4.39,Night,Premium,87,313.7742266,1.81,low_demand,low_supply,1.625,3.272727272727273,7.240943690769232,4.8272957938461545,3.130776397515528,0.5781313547132754,5.049240428045977,139.41320115798064,367.0
35,22,Urban,Silver,28,4.88,Afternoon,Premium,116,422.886661,1.59,low_demand,low_supply,0.875,2.0,18.123714042857145,18.123714042857145,3.0676878612716765,0.518305665994611,4.010132130172414,1402.2923696937269,2709.0
40,30,Urban,Regular,67,4.03,Evening,Premium,143,529.6967147,1.33,low_demand,low_supply,1.0,2.727272727272727,19.86362680125,19.86362680125,3.0676878612716765,0.4335512803602721,4.81542467909091,2533.614099164254,3181.0
61,45,Urban,Silver,6,4.99,Evening,Economy,10,25.99344945,1.36,low_demand,high_supply,1.525,1.1842105263157894,0.42612212213114753,0.6391831831967213,3.0676878612716765,0.44333063254884963,3.3791484285,0.06022712130804346,-524.0
50,14,Urban,Gold,98,3.52,Night,Premium,109,351.5699575,3.57,low_demand,low_supply,1.25,1.2727272727272727,10.547098725,10.547098725,3.0676878612716765,1.1637429104407302,4.515577435779816,467.9818040235644,841.0
98,25,Suburban,Silver,30,4.76,Afternoon,Economy,60,154.6871597,3.92,high_demand,low_supply,1.2098765432098766,2.272727272727273,1.5784404051020409,1.5784404051020409,3.130776397515528,1.2520855858983642,2.835931261166667,3.330750323191302,-849.0
54,37,Suburban,Regular,41,4.69,Afternoon,Premium,16,106.5920823,1.46,low_demand,low_supply,1.35,3.3636363636363638,2.960891175,1.97392745,3.130776397515528,0.4663379988294928,7.328205658125,11.493114322987699,-87.0
37,13,Rural,Regular,31,4.66,Afternoon,Economy,35,132.1665679,2.85,low_demand,low_supply,0.925,1.1818181818181819,3.5720694027027022,2.857655522162162,3.511265060240964,0.8116732719131196,4.153806419714286,14.850310128313291,-394.0
78,41,Urban,Silver,12,4.99,Afternoon,Economy,22,76.22496122,1.9,low_demand,high_supply,1.95,1.0789473684210527,0.9772430925641026,1.4658646388461538,3.0676878612716765,0.6193589719432457,3.811248061,1.0476649286079003,64.0
